trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
#estimates,http://twitter.com/search?q=%23estimates,%23estimates,,2021-06-01 03:15:46.457488,Australia
Colbeck,http://twitter.com/search?q=Colbeck,Colbeck,,2021-06-01 03:15:46.457488,Australia
Happy Pride Month,http://twitter.com/search?q=%22Happy+Pride+Month%22,%22Happy+Pride+Month%22,256878.0,2021-06-01 03:15:46.457488,Australia
Simmons,http://twitter.com/search?q=Simmons,Simmons,27330.0,2021-06-01 03:15:46.457488,Australia
Naomi Osaka,http://twitter.com/search?q=%22Naomi+Osaka%22,%22Naomi+Osaka%22,187304.0,2021-06-01 03:15:46.457488,Australia
Channel 9,http://twitter.com/search?q=%22Channel+9%22,%22Channel+9%22,,2021-06-01 03:15:46.457488,Australia
Jeroen Weimar,http://twitter.com/search?q=%22Jeroen+Weimar%22,%22Jeroen+Weimar%22,,2021-06-01 03:15:46.457488,Australia
Leafs,http://twitter.com/search?q=Leafs,Leafs,122163.0,2021-06-01 03:15:46.457488,Australia
#dttwtselfieday,http://twitter.com/search?q=%23dttwtselfieday,%23dttwtselfieday,21780.0,2021-06-01 03:15:46.457488,Australia
Westbrook,http://twitter.com/search?q=Westbrook,Westbrook,15652.0,2021-06-01 03:15:46.457488,Australia
#melbournelockdown2021,http://twitter.com/search?q=%23melbournelockdown2021,%23melbournelockdown2021,,2021-06-01 03:15:46.457488,Australia
#WWERaw,http://twitter.com/search?q=%23WWERaw,%23WWERaw,41427.0,2021-06-01 03:15:46.457488,Australia
Sixers,http://twitter.com/search?q=Sixers,Sixers,31567.0,2021-06-01 03:15:46.457488,Australia
#COVID19Vic,http://twitter.com/search?q=%23COVID19Vic,%23COVID19Vic,11154.0,2021-06-01 03:15:46.457488,Australia
Toronto,http://twitter.com/search?q=Toronto,Toronto,59743.0,2021-06-01 03:15:46.457488,Australia
Embiid,http://twitter.com/search?q=Embiid,Embiid,17020.0,2021-06-01 03:15:46.457488,Australia
Woodley,http://twitter.com/search?q=Woodley,Woodley,12822.0,2021-06-01 03:15:46.457488,Australia
76ers,http://twitter.com/search?q=76ers,76ers,,2021-06-01 03:15:46.457488,Australia
French Open,http://twitter.com/search?q=%22French+Open%22,%22French+Open%22,83548.0,2021-06-01 03:15:46.457488,Australia
Tanya Plibersek,http://twitter.com/search?q=%22Tanya+Plibersek%22,%22Tanya+Plibersek%22,,2021-06-01 03:15:46.457488,Australia
Medicare,http://twitter.com/search?q=Medicare,Medicare,,2021-06-01 03:15:46.457488,Australia
Wizards,http://twitter.com/search?q=Wizards,Wizards,33994.0,2021-06-01 03:15:46.457488,Australia
Foley,http://twitter.com/search?q=Foley,Foley,,2021-06-01 03:15:46.457488,Australia
Scott Cam,http://twitter.com/search?q=%22Scott+Cam%22,%22Scott+Cam%22,,2021-06-01 03:15:46.457488,Australia
Peru,http://twitter.com/search?q=Peru,Peru,215506.0,2021-06-01 03:15:46.457488,Australia
Aspen Medical,http://twitter.com/search?q=%22Aspen+Medical%22,%22Aspen+Medical%22,,2021-06-01 03:15:46.457488,Australia
Paul Bongiorno,http://twitter.com/search?q=%22Paul+Bongiorno%22,%22Paul+Bongiorno%22,,2021-06-01 03:15:46.457488,Australia
LGBTQIA,http://twitter.com/search?q=LGBTQIA,LGBTQIA,51539.0,2021-06-01 03:15:46.457488,Australia
Penny,http://twitter.com/search?q=Penny,Penny,22552.0,2021-06-01 03:15:46.457488,Australia
Port Melbourne,http://twitter.com/search?q=%22Port+Melbourne%22,%22Port+Melbourne%22,,2021-06-01 03:15:46.457488,Australia
Jeff Kennett,http://twitter.com/search?q=%22Jeff+Kennett%22,%22Jeff+Kennett%22,,2021-06-01 03:15:46.457488,Australia
Birmingham,http://twitter.com/search?q=Birmingham,Birmingham,,2021-06-01 03:15:46.457488,Australia
Eddie McGuire,http://twitter.com/search?q=%22Eddie+McGuire%22,%22Eddie+McGuire%22,,2021-06-01 03:15:46.457488,Australia
Izzy,http://twitter.com/search?q=Izzy,Izzy,,2021-06-01 03:15:46.457488,Australia
Treasury,http://twitter.com/search?q=Treasury,Treasury,,2021-06-01 03:15:46.457488,Australia
Kane,http://twitter.com/search?q=Kane,Kane,31192.0,2021-06-01 03:15:46.457488,Australia
Jake Paul,http://twitter.com/search?q=%22Jake+Paul%22,%22Jake+Paul%22,11936.0,2021-06-01 03:15:46.457488,Australia
Greek,http://twitter.com/search?q=Greek,Greek,30752.0,2021-06-01 03:15:46.457488,Australia
Josh Frydenberg,http://twitter.com/search?q=%22Josh+Frydenberg%22,%22Josh+Frydenberg%22,,2021-06-01 03:15:46.457488,Australia
Russ,http://twitter.com/search?q=Russ,Russ,15218.0,2021-06-01 03:15:46.457488,Australia
Australia,http://twitter.com/search?q=Australia,Australia,100912.0,2021-06-01 03:15:46.457488,Australia
Telstra,http://twitter.com/search?q=Telstra,Telstra,,2021-06-01 03:15:46.457488,Australia
Channel Nine,http://twitter.com/search?q=%22Channel+Nine%22,%22Channel+Nine%22,,2021-06-01 03:15:46.457488,Australia
Piers,http://twitter.com/search?q=Piers,Piers,38721.0,2021-06-01 03:15:46.457488,Australia
Memorial Day,http://twitter.com/search?q=%22Memorial+Day%22,%22Memorial+Day%22,749698.0,2021-06-01 03:15:46.457488,Australia
Whittlesea,http://twitter.com/search?q=Whittlesea,Whittlesea,,2021-06-01 03:15:46.457488,Australia
MyGov,http://twitter.com/search?q=MyGov,MyGov,,2021-06-01 03:15:46.457488,Australia
Only 3,http://twitter.com/search?q=%22Only+3%22,%22Only+3%22,113518.0,2021-06-01 03:15:46.457488,Australia
Serena,http://twitter.com/search?q=Serena,Serena,52520.0,2021-06-01 03:15:46.457488,Australia
Melbourne Covid,http://twitter.com/search?q=%22Melbourne+Covid%22,%22Melbourne+Covid%22,,2021-06-01 03:15:46.457488,Australia
vingadores,http://twitter.com/search?q=vingadores,vingadores,27869.0,2021-06-01 03:15:46.457488,Brazil
thanos,http://twitter.com/search?q=thanos,thanos,23610.0,2021-06-01 03:15:46.457488,Brazil
gamora,http://twitter.com/search?q=gamora,gamora,,2021-06-01 03:15:46.457488,Brazil
#MulheresPower,http://twitter.com/search?q=%23MulheresPower,%23MulheresPower,15618.0,2021-06-01 03:15:46.457488,Brazil
#Lulagenocida,http://twitter.com/search?q=%23Lulagenocida,%23Lulagenocida,103457.0,2021-06-01 03:15:46.457488,Brazil
Wanda,http://twitter.com/search?q=Wanda,Wanda,21697.0,2021-06-01 03:15:46.457488,Brazil
Thor,http://twitter.com/search?q=Thor,Thor,31895.0,2021-06-01 03:15:46.457488,Brazil
marta,http://twitter.com/search?q=marta,marta,43337.0,2021-06-01 03:15:46.457488,Brazil
Loki,http://twitter.com/search?q=Loki,Loki,51279.0,2021-06-01 03:15:46.457488,Brazil
infinity war,http://twitter.com/search?q=%22infinity+war%22,%22infinity+war%22,12821.0,2021-06-01 03:15:46.457488,Brazil
#StreamButter,http://twitter.com/search?q=%23StreamButter,%23StreamButter,20264.0,2021-06-01 03:15:46.457488,Brazil
Tony,http://twitter.com/search?q=Tony,Tony,72851.0,2021-06-01 03:15:46.457488,Brazil
#RodaViva,http://twitter.com/search?q=%23RodaViva,%23RodaViva,,2021-06-01 03:15:46.457488,Brazil
natasha,http://twitter.com/search?q=natasha,natasha,22671.0,2021-06-01 03:15:46.457488,Brazil
Peter,http://twitter.com/search?q=Peter,Peter,112318.0,2021-06-01 03:15:46.457488,Brazil
Marvel,http://twitter.com/search?q=Marvel,Marvel,77421.0,2021-06-01 03:15:46.457488,Brazil
#jungkookpelado,http://twitter.com/search?q=%23jungkookpelado,%23jungkookpelado,,2021-06-01 03:15:46.457488,Brazil
wakanda,http://twitter.com/search?q=wakanda,wakanda,11392.0,2021-06-01 03:15:46.457488,Brazil
Steve Rogers,http://twitter.com/search?q=%22Steve+Rogers%22,%22Steve+Rogers%22,,2021-06-01 03:15:46.457488,Brazil
Jonjon,http://twitter.com/search?q=Jonjon,Jonjon,,2021-06-01 03:15:46.457488,Brazil
Cleo,http://twitter.com/search?q=Cleo,Cleo,,2021-06-01 03:15:46.457488,Brazil
Copa América,http://twitter.com/search?q=%22Copa+Am%C3%A9rica%22,%22Copa+Am%C3%A9rica%22,683789.0,2021-06-01 03:15:46.457488,Brazil
bucky,http://twitter.com/search?q=bucky,bucky,,2021-06-01 03:15:46.457488,Brazil
Larry,http://twitter.com/search?q=Larry,Larry,70770.0,2021-06-01 03:15:46.457488,Brazil
MC REBECCA VAI TE PEGAR,http://twitter.com/search?q=%22MC+REBECCA+VAI+TE+PEGAR%22,%22MC+REBECCA+VAI+TE+PEGAR%22,,2021-06-01 03:15:46.457488,Brazil
Chadwick,http://twitter.com/search?q=Chadwick,Chadwick,,2021-06-01 03:15:46.457488,Brazil
tom holland,http://twitter.com/search?q=%22tom+holland%22,%22tom+holland%22,27130.0,2021-06-01 03:15:46.457488,Brazil
Ultimato,http://twitter.com/search?q=Ultimato,Ultimato,,2021-06-01 03:15:46.457488,Brazil
Drax,http://twitter.com/search?q=Drax,Drax,,2021-06-01 03:15:46.457488,Brazil
Nadja,http://twitter.com/search?q=Nadja,Nadja,,2021-06-01 03:15:46.457488,Brazil
unicamp,http://twitter.com/search?q=unicamp,unicamp,,2021-06-01 03:15:46.457488,Brazil
Bruce,http://twitter.com/search?q=Bruce,Bruce,39185.0,2021-06-01 03:15:46.457488,Brazil
Castanhari,http://twitter.com/search?q=Castanhari,Castanhari,,2021-06-01 03:15:46.457488,Brazil
Groot,http://twitter.com/search?q=Groot,Groot,,2021-06-01 03:15:46.457488,Brazil
endgame,http://twitter.com/search?q=endgame,endgame,14035.0,2021-06-01 03:15:46.457488,Brazil
Bolsonaro Genocida,http://twitter.com/search?q=%22Bolsonaro+Genocida%22,%22Bolsonaro+Genocida%22,42490.0,2021-06-01 03:15:46.457488,Brazil
Vormir,http://twitter.com/search?q=Vormir,Vormir,,2021-06-01 03:15:46.457488,Brazil
Wizards,http://twitter.com/search?q=Wizards,Wizards,34008.0,2021-06-01 03:15:46.457488,Brazil
CINCO MILHOES ARTHURPICOLI,http://twitter.com/search?q=%22CINCO+MILHOES+ARTHURPICOLI%22,%22CINCO+MILHOES+ARTHURPICOLI%22,85021.0,2021-06-01 03:15:46.457488,Brazil
MEU MÊS,http://twitter.com/search?q=%22MEU+M%C3%8AS%22,%22MEU+M%C3%8AS%22,16086.0,2021-06-01 03:15:46.457488,Brazil
Simmons,http://twitter.com/search?q=Simmons,Simmons,27322.0,2021-06-01 03:15:46.457488,Brazil
Lei de Segurança Nacional,http://twitter.com/search?q=%22Lei+de+Seguran%C3%A7a+Nacional%22,%22Lei+de+Seguran%C3%A7a+Nacional%22,16751.0,2021-06-01 03:15:46.457488,Brazil
midori,http://twitter.com/search?q=midori,midori,18807.0,2021-06-01 03:15:46.457488,Brazil
Luísa,http://twitter.com/search?q=Lu%C3%ADsa,Lu%C3%ADsa,139889.0,2021-06-01 03:15:46.457488,Brazil
Morena is Coming,http://twitter.com/search?q=%22Morena+is+Coming%22,%22Morena+is+Coming%22,11791.0,2021-06-01 03:15:46.457488,Brazil
O Enem,http://twitter.com/search?q=%22O+Enem%22,%22O+Enem%22,,2021-06-01 03:15:46.457488,Brazil
André Balada,http://twitter.com/search?q=%22Andr%C3%A9+Balada%22,%22Andr%C3%A9+Balada%22,,2021-06-01 03:15:46.457488,Brazil
doutor,http://twitter.com/search?q=doutor,doutor,10228.0,2021-06-01 03:15:46.457488,Brazil
Westbrook,http://twitter.com/search?q=Westbrook,Westbrook,15653.0,2021-06-01 03:15:46.457488,Brazil
Januário de Oliveira,http://twitter.com/search?q=%22Janu%C3%A1rio+de+Oliveira%22,%22Janu%C3%A1rio+de+Oliveira%22,,2021-06-01 03:15:46.457488,Brazil
Leafs,http://twitter.com/search?q=Leafs,Leafs,122161.0,2021-06-01 03:15:46.457488,Canada
Marner,http://twitter.com/search?q=Marner,Marner,19595.0,2021-06-01 03:15:46.457488,Canada
Carey Price,http://twitter.com/search?q=%22Carey+Price%22,%22Carey+Price%22,,2021-06-01 03:15:46.457488,Canada
#MTLvsTOR,http://twitter.com/search?q=%23MTLvsTOR,%23MTLvsTOR,,2021-06-01 03:15:46.457488,Canada
Dubas,http://twitter.com/search?q=Dubas,Dubas,,2021-06-01 03:15:46.457488,Canada
Nylander,http://twitter.com/search?q=Nylander,Nylander,,2021-06-01 03:15:46.457488,Canada
Winnipeg,http://twitter.com/search?q=Winnipeg,Winnipeg,10014.0,2021-06-01 03:15:46.457488,Canada
#bucciovertimechallenge,http://twitter.com/search?q=%23bucciovertimechallenge,%23bucciovertimechallenge,,2021-06-01 03:15:46.457488,Canada
Bruins,http://twitter.com/search?q=Bruins,Bruins,16162.0,2021-06-01 03:15:46.457488,Canada
Spezza,http://twitter.com/search?q=Spezza,Spezza,,2021-06-01 03:15:46.457488,Canada
Jack Campbell,http://twitter.com/search?q=%22Jack+Campbell%22,%22Jack+Campbell%22,,2021-06-01 03:15:46.457488,Canada
Keefe,http://twitter.com/search?q=Keefe,Keefe,,2021-06-01 03:15:46.457488,Canada
#StanleyCup,http://twitter.com/search?q=%23StanleyCup,%23StanleyCup,12023.0,2021-06-01 03:15:46.457488,Canada
#NHLPlayoffs,http://twitter.com/search?q=%23NHLPlayoffs,%23NHLPlayoffs,,2021-06-01 03:15:46.457488,Canada
Tavares,http://twitter.com/search?q=Tavares,Tavares,,2021-06-01 03:15:46.457488,Canada
#215Indigenouschildren,http://twitter.com/search?q=%23215Indigenouschildren,%23215Indigenouschildren,,2021-06-01 03:15:46.457488,Canada
Thornton,http://twitter.com/search?q=Thornton,Thornton,,2021-06-01 03:15:46.457488,Canada
Ben Simmons,http://twitter.com/search?q=%22Ben+Simmons%22,%22Ben+Simmons%22,15115.0,2021-06-01 03:15:46.457488,Canada
Go Jets,http://twitter.com/search?q=%22Go+Jets%22,%22Go+Jets%22,,2021-06-01 03:15:46.457488,Canada
Boston,http://twitter.com/search?q=Boston,Boston,65399.0,2021-06-01 03:15:46.457488,Canada
Corey Perry,http://twitter.com/search?q=%22Corey+Perry%22,%22Corey+Perry%22,,2021-06-01 03:15:46.457488,Canada
Hyman,http://twitter.com/search?q=Hyman,Hyman,,2021-06-01 03:15:46.457488,Canada
Foligno,http://twitter.com/search?q=Foligno,Foligno,,2021-06-01 03:15:46.457488,Canada
Shanahan,http://twitter.com/search?q=Shanahan,Shanahan,,2021-06-01 03:15:46.457488,Canada
Harold Ballard,http://twitter.com/search?q=%22Harold+Ballard%22,%22Harold+Ballard%22,,2021-06-01 03:15:46.457488,Canada
Sens,http://twitter.com/search?q=Sens,Sens,34552.0,2021-06-01 03:15:46.457488,Canada
Reilly,http://twitter.com/search?q=Reilly,Reilly,,2021-06-01 03:15:46.457488,Canada
Danault,http://twitter.com/search?q=Danault,Danault,,2021-06-01 03:15:46.457488,Canada
Rielly,http://twitter.com/search?q=Rielly,Rielly,,2021-06-01 03:15:46.457488,Canada
Staal,http://twitter.com/search?q=Staal,Staal,,2021-06-01 03:15:46.457488,Canada
Craig Button,http://twitter.com/search?q=%22Craig+Button%22,%22Craig+Button%22,,2021-06-01 03:15:46.457488,Canada
Up 3-1,http://twitter.com/search?q=%22Up+3-1%22,%22Up+3-1%22,39284.0,2021-06-01 03:15:46.457488,Canada
Marchand,http://twitter.com/search?q=Marchand,Marchand,,2021-06-01 03:15:46.457488,Canada
Sportsnet,http://twitter.com/search?q=Sportsnet,Sportsnet,11841.0,2021-06-01 03:15:46.457488,Canada
Steve Dangle,http://twitter.com/search?q=%22Steve+Dangle%22,%22Steve+Dangle%22,,2021-06-01 03:15:46.457488,Canada
Ellie Kemper,http://twitter.com/search?q=%22Ellie+Kemper%22,%22Ellie+Kemper%22,14909.0,2021-06-01 03:15:46.457488,Canada
Round 2,http://twitter.com/search?q=%22Round+2%22,%22Round+2%22,25340.0,2021-06-01 03:15:46.457488,Canada
#Game7,http://twitter.com/search?q=%23Game7,%23Game7,,2021-06-01 03:15:46.457488,Canada
#WWERaw,http://twitter.com/search?q=%23WWERaw,%23WWERaw,41372.0,2021-06-01 03:15:46.457488,Canada
#tmltalk,http://twitter.com/search?q=%23tmltalk,%23tmltalk,,2021-06-01 03:15:46.457488,Canada
#dttwtselfieday,http://twitter.com/search?q=%23dttwtselfieday,%23dttwtselfieday,21829.0,2021-06-01 03:15:46.457488,Canada
#BigMad,http://twitter.com/search?q=%23BigMad,%23BigMad,,2021-06-01 03:15:46.457488,Canada
Mourad,http://twitter.com/search?q=Mourad,Mourad,25638.0,2021-06-01 03:15:46.457488,France
Happy Pride Month,http://twitter.com/search?q=%22Happy+Pride+Month%22,%22Happy+Pride+Month%22,256878.0,2021-06-01 03:15:46.457488,France
Ben Simmons,http://twitter.com/search?q=%22Ben+Simmons%22,%22Ben+Simmons%22,15115.0,2021-06-01 03:15:46.457488,France
#PlanB,http://twitter.com/search?q=%23PlanB,%23PlanB,,2021-06-01 03:15:46.457488,France
Embiid,http://twitter.com/search?q=Embiid,Embiid,17020.0,2021-06-01 03:15:46.457488,France
Westbrook,http://twitter.com/search?q=Westbrook,Westbrook,15652.0,2021-06-01 03:15:46.457488,France
Wizards,http://twitter.com/search?q=Wizards,Wizards,33994.0,2021-06-01 03:15:46.457488,France
#patronincognito,http://twitter.com/search?q=%23patronincognito,%23patronincognito,,2021-06-01 03:15:46.457488,France
#TPMP,http://twitter.com/search?q=%23TPMP,%23TPMP,19713.0,2021-06-01 03:15:46.457488,France
Philadelphie,http://twitter.com/search?q=Philadelphie,Philadelphie,,2021-06-01 03:15:46.457488,France
#GoHabsGo,http://twitter.com/search?q=%23GoHabsGo,%23GoHabsGo,34078.0,2021-06-01 03:15:46.457488,France
#cergy,http://twitter.com/search?q=%23cergy,%23cergy,96588.0,2021-06-01 03:15:46.457488,France
Russ,http://twitter.com/search?q=Russ,Russ,15218.0,2021-06-01 03:15:46.457488,France
76ers,http://twitter.com/search?q=76ers,76ers,,2021-06-01 03:15:46.457488,France
LDNA,http://twitter.com/search?q=LDNA,LDNA,,2021-06-01 03:15:46.457488,France
Washington,http://twitter.com/search?q=Washington,Washington,63343.0,2021-06-01 03:15:46.457488,France
Ripoll,http://twitter.com/search?q=Ripoll,Ripoll,,2021-06-01 03:15:46.457488,France
Leafs,http://twitter.com/search?q=Leafs,Leafs,122163.0,2021-06-01 03:15:46.457488,France
Titanic,http://twitter.com/search?q=Titanic,Titanic,10023.0,2021-06-01 03:15:46.457488,France
Naomi Osaka,http://twitter.com/search?q=%22Naomi+Osaka%22,%22Naomi+Osaka%22,187304.0,2021-06-01 03:15:46.457488,France
Alex,http://twitter.com/search?q=Alex,Alex,180634.0,2021-06-01 03:15:46.457488,France
Beal,http://twitter.com/search?q=Beal,Beal,,2021-06-01 03:15:46.457488,France
Brooks,http://twitter.com/search?q=Brooks,Brooks,12383.0,2021-06-01 03:15:46.457488,France
tom holland,http://twitter.com/search?q=%22tom+holland%22,%22tom+holland%22,27136.0,2021-06-01 03:15:46.457488,France
Sixers,http://twitter.com/search?q=Sixers,Sixers,31592.0,2021-06-01 03:15:46.457488,France
Navas,http://twitter.com/search?q=Navas,Navas,,2021-06-01 03:15:46.457488,France
Longue,http://twitter.com/search?q=Longue,Longue,10732.0,2021-06-01 03:15:46.457488,France
Daniel Balavoine,http://twitter.com/search?q=%22Daniel+Balavoine%22,%22Daniel+Balavoine%22,,2021-06-01 03:15:46.457488,France
Toronto,http://twitter.com/search?q=Toronto,Toronto,59824.0,2021-06-01 03:15:46.457488,France
Ahmed,http://twitter.com/search?q=Ahmed,Ahmed,108901.0,2021-06-01 03:15:46.457488,France
kemi seba,http://twitter.com/search?q=%22kemi+seba%22,%22kemi+seba%22,,2021-06-01 03:15:46.457488,France
Brulux,http://twitter.com/search?q=Brulux,Brulux,16677.0,2021-06-01 03:15:46.457488,France
Tohru,http://twitter.com/search?q=Tohru,Tohru,,2021-06-01 03:15:46.457488,France
Khel,http://twitter.com/search?q=Khel,Khel,,2021-06-01 03:15:46.457488,France
Hack,http://twitter.com/search?q=Hack,Hack,25171.0,2021-06-01 03:15:46.457488,France
Akira,http://twitter.com/search?q=Akira,Akira,41503.0,2021-06-01 03:15:46.457488,France
Konbini,http://twitter.com/search?q=Konbini,Konbini,,2021-06-01 03:15:46.457488,France
Lila,http://twitter.com/search?q=Lila,Lila,11422.0,2021-06-01 03:15:46.457488,France
Top 3,http://twitter.com/search?q=%22Top+3%22,%22Top+3%22,111177.0,2021-06-01 03:15:46.457488,France
tommy,http://twitter.com/search?q=tommy,tommy,124196.0,2021-06-01 03:15:46.457488,France
Bonne Nuit,http://twitter.com/search?q=%22Bonne+Nuit%22,%22Bonne+Nuit%22,,2021-06-01 03:15:46.457488,France
Harris,http://twitter.com/search?q=Harris,Harris,109259.0,2021-06-01 03:15:46.457488,France
Castaner,http://twitter.com/search?q=Castaner,Castaner,,2021-06-01 03:15:46.457488,France
Lil Durk,http://twitter.com/search?q=%22Lil+Durk%22,%22Lil+Durk%22,,2021-06-01 03:15:46.457488,France
Pablo Escobar,http://twitter.com/search?q=%22Pablo+Escobar%22,%22Pablo+Escobar%22,,2021-06-01 03:15:46.457488,France
Utah,http://twitter.com/search?q=Utah,Utah,12027.0,2021-06-01 03:15:46.457488,France
Canadiens,http://twitter.com/search?q=Canadiens,Canadiens,13832.0,2021-06-01 03:15:46.457488,France
Arrete,http://twitter.com/search?q=Arrete,Arrete,30004.0,2021-06-01 03:15:46.457488,France
iKON,http://twitter.com/search?q=iKON,iKON,105770.0,2021-06-01 03:15:46.457488,France
LGBTQIA,http://twitter.com/search?q=LGBTQIA,LGBTQIA,51539.0,2021-06-01 03:15:46.457488,France
Happy Pride Month,http://twitter.com/search?q=%22Happy+Pride+Month%22,%22Happy+Pride+Month%22,256878.0,2021-06-01 03:15:46.457488,Germany
#U21EURO,http://twitter.com/search?q=%23U21EURO,%23U21EURO,15032.0,2021-06-01 03:15:46.457488,Germany
#GoHabsGo,http://twitter.com/search?q=%23GoHabsGo,%23GoHabsGo,34078.0,2021-06-01 03:15:46.457488,Germany
#cdustärkstekraft,http://twitter.com/search?q=%23cdust%C3%A4rkstekraft,%23cdust%C3%A4rkstekraft,,2021-06-01 03:15:46.457488,Germany
Lil Loaded,http://twitter.com/search?q=%22Lil+Loaded%22,%22Lil+Loaded%22,43552.0,2021-06-01 03:15:46.457488,Germany
Leafs,http://twitter.com/search?q=Leafs,Leafs,122163.0,2021-06-01 03:15:46.457488,Germany
#LGBTQ,http://twitter.com/search?q=%23LGBTQ,%23LGBTQ,19619.0,2021-06-01 03:15:46.457488,Germany
tommy,http://twitter.com/search?q=tommy,tommy,124196.0,2021-06-01 03:15:46.457488,Germany
Florenz,http://twitter.com/search?q=Florenz,Florenz,,2021-06-01 03:15:46.457488,Germany
baumann,http://twitter.com/search?q=baumann,baumann,,2021-06-01 03:15:46.457488,Germany
Tony,http://twitter.com/search?q=Tony,Tony,72896.0,2021-06-01 03:15:46.457488,Germany
Kicker,http://twitter.com/search?q=Kicker,Kicker,,2021-06-01 03:15:46.457488,Germany
Kindertag,http://twitter.com/search?q=Kindertag,Kindertag,,2021-06-01 03:15:46.457488,Germany
Biden,http://twitter.com/search?q=Biden,Biden,310561.0,2021-06-01 03:15:46.457488,Germany
Toronto,http://twitter.com/search?q=Toronto,Toronto,59824.0,2021-06-01 03:15:46.457488,Germany
Heyy,http://twitter.com/search?q=Heyy,Heyy,15557.0,2021-06-01 03:15:46.457488,Germany
Trump,http://twitter.com/search?q=Trump,Trump,501275.0,2021-06-01 03:15:46.457488,Germany
Mädel,http://twitter.com/search?q=M%C3%A4del,M%C3%A4del,,2021-06-01 03:15:46.457488,Germany
Naomi Osaka,http://twitter.com/search?q=%22Naomi+Osaka%22,%22Naomi+Osaka%22,187304.0,2021-06-01 03:15:46.457488,Germany
Eula,http://twitter.com/search?q=Eula,Eula,11967.0,2021-06-01 03:15:46.457488,Germany
#Nachtschicht,http://twitter.com/search?q=%23Nachtschicht,%23Nachtschicht,,2021-06-01 03:15:46.457488,Germany
French Open,http://twitter.com/search?q=%22French+Open%22,%22French+Open%22,83497.0,2021-06-01 03:15:46.457488,Germany
Vtuber,http://twitter.com/search?q=Vtuber,Vtuber,95440.0,2021-06-01 03:15:46.457488,Germany
werder,http://twitter.com/search?q=werder,werder,,2021-06-01 03:15:46.457488,Germany
Jessica,http://twitter.com/search?q=Jessica,Jessica,30989.0,2021-06-01 03:15:46.457488,Germany
Kyle,http://twitter.com/search?q=Kyle,Kyle,46851.0,2021-06-01 03:15:46.457488,Germany
Lunge,http://twitter.com/search?q=Lunge,Lunge,,2021-06-01 03:15:46.457488,Germany
Nachti,http://twitter.com/search?q=Nachti,Nachti,,2021-06-01 03:15:46.457488,Germany
Messer,http://twitter.com/search?q=Messer,Messer,,2021-06-01 03:15:46.457488,Germany
Digga,http://twitter.com/search?q=Digga,Digga,,2021-06-01 03:15:46.457488,Germany
California,http://twitter.com/search?q=California,California,70090.0,2021-06-01 03:15:46.457488,Germany
Bettchen,http://twitter.com/search?q=Bettchen,Bettchen,,2021-06-01 03:15:46.457488,Germany
President,http://twitter.com/search?q=President,President,419911.0,2021-06-01 03:15:46.457488,Germany
Lisa,http://twitter.com/search?q=Lisa,Lisa,190807.0,2021-06-01 03:15:46.457488,Germany
Träume,http://twitter.com/search?q=Tr%C3%A4ume,Tr%C3%A4ume,,2021-06-01 03:15:46.457488,Germany
King,http://twitter.com/search?q=King,King,495629.0,2021-06-01 03:15:46.457488,Germany
Erden,http://twitter.com/search?q=Erden,Erden,,2021-06-01 03:15:46.457488,Germany
Jesus,http://twitter.com/search?q=Jesus,Jesus,252266.0,2021-06-01 03:15:46.457488,Germany
got7,http://twitter.com/search?q=got7,got7,220498.0,2021-06-01 03:15:46.457488,Germany
Laubbläser,http://twitter.com/search?q=Laubbl%C3%A4ser,Laubbl%C3%A4ser,,2021-06-01 03:15:46.457488,Germany
Reiner,http://twitter.com/search?q=Reiner,Reiner,,2021-06-01 03:15:46.457488,Germany
zweifelsfall,http://twitter.com/search?q=zweifelsfall,zweifelsfall,,2021-06-01 03:15:46.457488,Germany
Mike,http://twitter.com/search?q=Mike,Mike,142717.0,2021-06-01 03:15:46.457488,Germany
Sonja,http://twitter.com/search?q=Sonja,Sonja,,2021-06-01 03:15:46.457488,Germany
CENT,http://twitter.com/search?q=CENT,CENT,23639.0,2021-06-01 03:15:46.457488,Germany
Germany,http://twitter.com/search?q=Germany,Germany,67095.0,2021-06-01 03:15:46.457488,Germany
Geiler,http://twitter.com/search?q=Geiler,Geiler,,2021-06-01 03:15:46.457488,Germany
Chill,http://twitter.com/search?q=Chill,Chill,93905.0,2021-06-01 03:15:46.457488,Germany
Pfizer,http://twitter.com/search?q=Pfizer,Pfizer,273902.0,2021-06-01 03:15:46.457488,Germany
Aaaa,http://twitter.com/search?q=Aaaa,Aaaa,97952.0,2021-06-01 03:15:46.457488,Germany
